event_id,facility_id,medicine_code,stockout_date,estimated_unmet_demand
STK-005098,FAC-0087,PARACETAMOL,2023-08-01,498.0
STK-005099,FAC-0087,PARACETAMOL,2023-08-02,537.0
STK-005100,FAC-0087,PARACETAMOL,2023-08-03,475.0
STK-005101,FAC-0087,PARACETAMOL,2023-08-12,547.0
STK-005102,FAC-0087,PARACETAMOL,2023-08-13,701.0
STK-005103,FAC-0087,PARACETAMOL,2023-08-14,508.0
STK-005104,FAC-0087,PARACETAMOL,2023-08-15,743.0
STK-005105,FAC-0087,PARACETAMOL,2023-08-16,666.0
STK-005106,FAC-0087,PARACETAMOL,2023-08-17,472.0
STK-005107,FAC-0087,PARACETAMOL,2023-08-18,684.0
STK-005108,FAC-0087,PARACETAMOL,2023-08-19,526.0
STK-005109,FAC-0087,PARACETAMOL,2023-08-20,611.0
STK-005110,FAC-0087,PARACETAMOL,2023-08-21,569.0
STK-005111,FAC-0087,PARACETAMOL,2023-08-22,547.0
STK-005112,FAC-0087,PARACETAMOL,2023-08-23,577.0
STK-005113,FAC-0087,PARACETAMOL,2023-08-24,537.0
STK-005114,FAC-0087,PARACETAMOL,2023-08-25,712.0
STK-005115,FAC-0087,PARACETAMOL,2023-08-26,620.0
STK-005116,FAC-0087,PARACETAMOL,2023-08-27,644.0
STK-005117,FAC-0087,PARACETAMOL,2023-08-28,625.0
STK-005118,FAC-0087,PARACETAMOL,2023-08-29,582.0
STK-005119,FAC-0087,PARACETAMOL,2023-08-30,515.0
STK-005120,FAC-0087,PARACETAMOL,2023-08-31,489.0
STK-005121,FAC-0087,PARACETAMOL,2023-09-01,689.0
STK-005122,FAC-0087,PARACETAMOL,2023-09-02,664.0
STK-005123,FAC-0087,PARACETAMOL,2023-09-03,643.0
STK-005124,FAC-0087,PARACETAMOL,2023-09-04,590.0
STK-005125,FAC-0087,PARACETAMOL,2023-09-05,630.0
STK-005126,FAC-0087,PARACETAMOL,2023-09-14,609.0
STK-005127,FAC-0087,PARACETAMOL,2023-09-15,589.0
STK-005128,FAC-0087,PARACETAMOL,2023-09-16,604.0
STK-005129,FAC-0087,PARACETAMOL,2023-09-17,556.0
STK-005130,FAC-0087,PARACETAMOL,2023-09-18,709.0
STK-005131,FAC-0087,PARACETAMOL,2023-09-19,576.0
STK-005132,FAC-0087,PARACETAMOL,2023-09-20,686.0
STK-005133,FAC-0087,PARACETAMOL,2023-09-21,591.0
STK-005134,FAC-0087,PARACETAMOL,2023-09-22,567.0
STK-005135,FAC-0087,PARACETAMOL,2023-09-23,556.0
STK-005136,FAC-0087,PARACETAMOL,2023-09-24,557.0
STK-005137,FAC-0087,PARACETAMOL,2023-09-25,580.0
STK-005138,FAC-0087,PARACETAMOL,2023-09-26,634.0
STK-005139,FAC-0087,PARACETAMOL,2023-09-27,449.0
STK-005140,FAC-0087,PARACETAMOL,2023-09-28,434.0
STK-005141,FAC-0087,PARACETAMOL,2023-09-29,647.0
STK-005142,FAC-0087,PARACETAMOL,2023-10-08,141.0
STK-005143,FAC-0087,PARACETAMOL,2023-10-09,471.0
STK-005144,FAC-0087,PARACETAMOL,2023-10-10,343.0
STK-005145,FAC-0087,PARACETAMOL,2023-10-11,384.0
STK-005146,FAC-0087,PARACETAMOL,2023-10-12,538.0
STK-005147,FAC-0087,PARACETAMOL,2023-10-13,484.0
STK-005148,FAC-0087,PARACETAMOL,2023-10-14,548.0
STK-005149,FAC-0087,PARACETAMOL,2023-10-15,466.0
STK-005150,FAC-0087,PARACETAMOL,2023-10-16,429.0
STK-005151,FAC-0087,PARACETAMOL,2023-10-17,456.0
STK-005152,FAC-0087,PARACETAMOL,2023-10-18,348.0
STK-005153,FAC-0087,PARACETAMOL,2023-10-19,387.0
STK-005154,FAC-0087,PARACETAMOL,2023-10-20,318.0
STK-005155,FAC-0087,PARACETAMOL,2023-10-21,426.0
STK-005156,FAC-0087,PARACETAMOL,2023-10-22,431.0
STK-005157,FAC-0087,PARACETAMOL,2023-10-23,400.0
STK-005158,FAC-0087,PARACETAMOL,2023-10-24,392.0
STK-005159,FAC-0087,PARACETAMOL,2023-10-25,377.0
STK-005160,FAC-0087,PARACETAMOL,2023-10-26,344.0
STK-005161,FAC-0087,PARACETAMOL,2023-10-27,321.0
STK-005162,FAC-0087,PARACETAMOL,2023-10-28,437.0
STK-005163,FAC-0087,PARACETAMOL,2023-10-29,254.0
STK-005164,FAC-0087,PARACETAMOL,2023-10-30,346.0
STK-005165,FAC-0087,PARACETAMOL,2023-11-18,185.0
STK-005166,FAC-0087,PARACETAMOL,2023-11-19,194.0
STK-005167,FAC-0087,PARACETAMOL,2023-11-20,221.0
STK-005168,FAC-0087,PARACETAMOL,2023-11-21,261.0
STK-005169,FAC-0087,PARACETAMOL,2023-11-22,205.0
STK-005170,FAC-0087,PARACETAMOL,2023-11-23,176.0
STK-005171,FAC-0087,PARACETAMOL,2023-11-24,204.0
STK-005172,FAC-0087,PARACETAMOL,2023-11-25,177.0
STK-005173,FAC-0087,PARACETAMOL,2023-11-26,188.0
STK-005174,FAC-0087,PARACETAMOL,2023-11-27,261.0
STK-005175,FAC-0087,PARACETAMOL,2023-11-28,186.0
STK-005176,FAC-0087,PARACETAMOL,2023-11-29,177.0
STK-005177,FAC-0087,PARACETAMOL,2023-11-30,154.0
STK-005178,FAC-0087,PARACETAMOL,2023-12-01,188.0
STK-005179,FAC-0087,PARACETAMOL,2023-12-02,179.0
STK-005180,FAC-0087,PARACETAMOL,2023-12-03,176.0
STK-005181,FAC-0087,PARACETAMOL,2023-12-04,149.0
STK-005182,FAC-0087,PARACETAMOL,2023-12-05,193.0
STK-005183,FAC-0087,PARACETAMOL,2023-12-06,147.0
STK-005184,FAC-0087,PARACETAMOL,2023-12-07,166.0
STK-005185,FAC-0087,PARACETAMOL,2023-12-08,184.0
STK-005186,FAC-0087,PARACETAMOL,2023-12-09,168.0
STK-005187,FAC-0087,PARACETAMOL,2023-12-10,145.0
STK-005188,FAC-0087,PARACETAMOL,2023-12-11,181.0
STK-005189,FAC-0087,PARACETAMOL,2023-12-12,172.0
STK-005190,FAC-0087,PARACETAMOL,2023-12-13,167.0
STK-005191,FAC-0087,PARACETAMOL,2023-12-14,164.0
STK-005192,FAC-0087,PARACETAMOL,2023-12-15,170.0
STK-005193,FAC-0087,RIF_INH,2023-01-01,15.0
STK-005194,FAC-0087,RIF_INH,2023-01-02,6.0
STK-005195,FAC-0087,RIF_INH,2023-01-03,15.0
STK-005196,FAC-0087,RIF_INH,2023-01-04,12.0
STK-005197,FAC-0087,RIF_INH,2023-01-05,11.0
STK-005198,FAC-0087,RIF_INH,2023-01-06,14.0
STK-005199,FAC-0087,RIF_INH,2023-01-07,11.0
STK-005200,FAC-0087,RIF_INH,2023-01-08,11.0
STK-005201,FAC-0087,RIF_INH,2023-01-09,7.0
STK-005202,FAC-0087,RIF_INH,2023-01-10,16.0
STK-005203,FAC-0087,RIF_INH,2023-01-11,9.0
STK-005204,FAC-0087,RIF_INH,2023-01-12,13.0
STK-005205,FAC-0087,RIF_INH,2023-01-13,5.0
STK-005206,FAC-0088,EPINEPHRINE,2023-01-07,1.0
STK-005207,FAC-0088,EPINEPHRINE,2023-01-10,1.0
STK-005208,FAC-0088,PARACETAMOL,2023-01-01,25.0
STK-005209,FAC-0088,PARACETAMOL,2023-01-02,15.0
STK-005210,FAC-0088,PARACETAMOL,2023-01-03,27.0
STK-005211,FAC-0088,PARACETAMOL,2023-01-04,42.0
STK-005212,FAC-0088,PARACETAMOL,2023-01-05,33.0
STK-005213,FAC-0088,PARACETAMOL,2023-01-06,15.0
STK-005214,FAC-0088,PARACETAMOL,2023-01-07,33.0
STK-005215,FAC-0088,PARACETAMOL,2023-01-08,42.0
STK-005216,FAC-0088,PARACETAMOL,2023-01-09,29.0
STK-005217,FAC-0088,PARACETAMOL,2023-01-10,36.0
STK-005218,FAC-0088,PARACETAMOL,2023-01-11,29.0
STK-005219,FAC-0088,PARACETAMOL,2023-01-12,30.0
STK-005220,FAC-0088,PARACETAMOL,2023-01-13,31.0
STK-005221,FAC-0088,PARACETAMOL,2023-01-14,42.0
STK-005222,FAC-0088,PARACETAMOL,2023-01-15,33.0
STK-005223,FAC-0088,PARACETAMOL,2023-01-16,35.0
STK-005224,FAC-0088,PARACETAMOL,2023-01-17,53.0
STK-005225,FAC-0088,PARACETAMOL,2023-01-18,46.0
STK-005226,FAC-0088,PARACETAMOL,2023-01-19,24.0
STK-005227,FAC-0088,PARACETAMOL,2023-01-20,21.0
STK-005228,FAC-0088,PARACETAMOL,2023-01-21,40.0
STK-005229,FAC-0088,RIF_INH,2023-01-01,2.0
STK-005230,FAC-0088,RIF_INH,2023-01-03,3.0
STK-005231,FAC-0088,RIF_INH,2023-01-04,1.0
STK-005232,FAC-0088,RIF_INH,2023-01-05,2.0
STK-005233,FAC-0088,RIF_INH,2023-01-06,4.0
STK-005234,FAC-0088,RIF_INH,2023-01-07,1.0
STK-005235,FAC-0088,RIF_INH,2023-01-08,2.0
STK-005236,FAC-0088,RIF_INH,2023-01-10,3.0
STK-005237,FAC-0088,RIF_INH,2023-01-11,2.0
STK-005238,FAC-0089,EPINEPHRINE,2023-01-08,2.0
STK-005239,FAC-0089,EPINEPHRINE,2023-01-11,1.0
STK-005240,FAC-0089,PARACETAMOL,2023-01-01,28.0
STK-005241,FAC-0089,PARACETAMOL,2023-01-02,13.0
STK-005242,FAC-0089,PARACETAMOL,2023-01-03,27.0
STK-005243,FAC-0089,PARACETAMOL,2023-01-04,30.0
STK-005244,FAC-0089,PARACETAMOL,2023-01-05,41.0
STK-005245,FAC-0089,PARACETAMOL,2023-01-06,18.0
STK-005246,FAC-0089,PARACETAMOL,2023-01-07,21.0
STK-005247,FAC-0089,PARACETAMOL,2023-01-08,30.0
STK-005248,FAC-0089,PARACETAMOL,2023-01-09,26.0
STK-005249,FAC-0089,PARACETAMOL,2023-01-10,55.0
STK-005250,FAC-0089,PARACETAMOL,2023-01-11,14.0
STK-005251,FAC-0089,PARACETAMOL,2023-01-12,17.0
STK-005252,FAC-0089,PARACETAMOL,2023-01-13,42.0
STK-005253,FAC-0089,PARACETAMOL,2023-01-14,34.0
STK-005254,FAC-0089,PARACETAMOL,2023-01-15,35.0
STK-005255,FAC-0089,PARACETAMOL,2023-01-16,29.0
STK-005256,FAC-0089,PARACETAMOL,2023-01-17,22.0
STK-005257,FAC-0089,PARACETAMOL,2023-01-18,35.0
STK-005258,FAC-0089,PARACETAMOL,2023-01-19,13.0
STK-005259,FAC-0089,PARACETAMOL,2023-01-20,19.0
STK-005260,FAC-0089,PARACETAMOL,2023-01-21,24.0
STK-005261,FAC-0089,PARACETAMOL,2023-01-22,28.0
STK-005262,FAC-0089,PARACETAMOL,2023-01-23,38.0
STK-005263,FAC-0089,PARACETAMOL,2023-01-24,20.0
STK-005264,FAC-0089,PARACETAMOL,2023-01-25,25.0
STK-005265,FAC-0089,PARACETAMOL,2023-01-26,21.0
STK-005266,FAC-0089,PARACETAMOL,2023-01-27,17.0
STK-005267,FAC-0089,PARACETAMOL,2023-01-28,23.0
STK-005268,FAC-0089,PARACETAMOL,2023-01-29,37.0
STK-005269,FAC-0089,PARACETAMOL,2023-01-30,19.0
STK-005270,FAC-0089,PARACETAMOL,2023-01-31,30.0
STK-005271,FAC-0089,PARACETAMOL,2023-02-01,15.0
STK-005272,FAC-0089,PARACETAMOL,2023-02-02,31.0
STK-005273,FAC-0089,PARACETAMOL,2023-02-03,11.0
STK-005274,FAC-0089,PARACETAMOL,2023-02-04,20.0
STK-005275,FAC-0089,PARACETAMOL,2023-02-05,8.0
STK-005276,FAC-0089,PARACETAMOL,2023-02-06,14.0
STK-005277,FAC-0089,PARACETAMOL,2023-02-07,43.0
STK-005278,FAC-0089,PARACETAMOL,2023-02-08,28.0
STK-005279,FAC-0089,PARACETAMOL,2023-02-09,10.0
STK-005280,FAC-0089,PARACETAMOL,2023-02-10,16.0
STK-005281,FAC-0089,PARACETAMOL,2023-02-11,25.0
STK-005282,FAC-0089,PARACETAMOL,2023-02-12,35.0
STK-005283,FAC-0089,PARACETAMOL,2023-02-13,19.0
STK-005284,FAC-0089,PARACETAMOL,2023-02-14,43.0
STK-005285,FAC-0089,RIF_INH,2023-01-02,2.0
STK-005286,FAC-0089,RIF_INH,2023-01-03,1.0
STK-005287,FAC-0089,RIF_INH,2023-01-05,1.0
STK-005288,FAC-0089,RIF_INH,2023-01-08,2.0
STK-005289,FAC-0089,RIF_INH,2023-01-09,2.0
STK-005290,FAC-0089,RIF_INH,2023-01-10,1.0
STK-005291,FAC-0089,RIF_INH,2023-01-12,1.0
STK-005292,FAC-0089,RIF_INH,2023-01-13,2.0
STK-005293,FAC-0089,RIF_INH,2023-01-14,1.0
STK-005294,FAC-0089,RIF_INH,2023-01-16,3.0
STK-005295,FAC-0089,RIF_INH,2023-01-17,1.0
STK-005296,FAC-0089,RIF_INH,2023-01-18,2.0
STK-005297,FAC-0089,RIF_INH,2023-01-19,1.0
STK-005298,FAC-0089,RIF_INH,2023-01-20,1.0
STK-005299,FAC-0090,EPINEPHRINE,2023-01-02,1.0
STK-005300,FAC-0090,EPINEPHRINE,2023-01-12,1.0
STK-005301,FAC-0090,PARACETAMOL,2023-01-01,39.0
STK-005302,FAC-0090,PARACETAMOL,2023-01-02,43.0
STK-005303,FAC-0090,PARACETAMOL,2023-01-03,34.0
STK-005304,FAC-0090,PARACETAMOL,2023-01-04,26.0
STK-005305,FAC-0090,PARACETAMOL,2023-01-05,52.0
STK-005306,FAC-0090,PARACETAMOL,2023-01-06,25.0
STK-005307,FAC-0090,PARACETAMOL,2023-01-07,35.0
STK-005308,FAC-0090,PARACETAMOL,2023-01-08,21.0
STK-005309,FAC-0090,PARACETAMOL,2023-01-09,47.0
STK-005310,FAC-0090,PARACETAMOL,2023-01-10,39.0
STK-005311,FAC-0090,PARACETAMOL,2023-01-11,33.0
STK-005312,FAC-0090,PARACETAMOL,2023-01-12,22.0
STK-005313,FAC-0090,RIF_INH,2023-01-03,2.0
STK-005314,FAC-0090,RIF_INH,2023-01-04,2.0
STK-005315,FAC-0090,RIF_INH,2023-01-05,3.0
STK-005316,FAC-0090,RIF_INH,2023-01-06,3.0
STK-005317,FAC-0090,RIF_INH,2023-01-07,3.0
STK-005318,FAC-0090,RIF_INH,2023-01-08,1.0
STK-005319,FAC-0090,RIF_INH,2023-01-09,2.0
STK-005320,FAC-0090,RIF_INH,2023-01-10,1.0
STK-005321,FAC-0090,RIF_INH,2023-01-11,2.0
STK-005322,FAC-0090,RIF_INH,2023-01-14,2.0
STK-005323,FAC-0090,RIF_INH,2023-01-15,4.0
STK-005324,FAC-0090,RIF_INH,2023-01-16,1.0
STK-005325,FAC-0090,RIF_INH,2023-01-17,1.0
STK-005326,FAC-0090,RIF_INH,2023-01-18,1.0
STK-005327,FAC-0090,RIF_INH,2023-01-19,2.0
STK-005328,FAC-0090,RIF_INH,2023-01-20,1.0
STK-005329,FAC-0090,RIF_INH,2023-01-21,1.0
STK-005330,FAC-0090,RIF_INH,2023-01-23,2.0
STK-005331,FAC-0090,RIF_INH,2023-01-24,2.0
STK-005332,FAC-0090,RIF_INH,2023-01-25,3.0
STK-005333,FAC-0090,RIF_INH,2023-01-26,5.0
STK-005334,FAC-0090,RIF_INH,2023-01-27,1.0
STK-005335,FAC-0090,RIF_INH,2023-01-28,5.0
STK-005336,FAC-0090,RIF_INH,2023-01-29,1.0
STK-005337,FAC-0090,RIF_INH,2023-01-30,3.0
STK-005338,FAC-0090,RIF_INH,2023-01-31,2.0
STK-005339,FAC-0090,RIF_INH,2023-02-01,2.0
STK-005340,FAC-0090,RIF_INH,2023-02-02,2.0
STK-005341,FAC-0091,EPINEPHRINE,2023-01-07,1.0
STK-005342,FAC-0091,EPINEPHRINE,2023-01-08,1.0
STK-005343,FAC-0091,EPINEPHRINE,2023-01-13,1.0
STK-005344,FAC-0091,PARACETAMOL,2023-01-01,16.0
STK-005345,FAC-0091,PARACETAMOL,2023-01-02,20.0
STK-005346,FAC-0091,PARACETAMOL,2023-01-03,12.0
STK-005347,FAC-0091,PARACETAMOL,2023-01-04,19.0
STK-005348,FAC-0091,PARACETAMOL,2023-01-05,17.0
STK-005349,FAC-0091,PARACETAMOL,2023-01-06,12.0
STK-005350,FAC-0091,PARACETAMOL,2023-01-07,14.0
STK-005351,FAC-0091,PARACETAMOL,2023-01-08,24.0
STK-005352,FAC-0091,PARACETAMOL,2023-01-09,29.0
STK-005353,FAC-0091,PARACETAMOL,2023-01-10,16.0
STK-005354,FAC-0091,PARACETAMOL,2023-01-11,9.0
STK-005355,FAC-0091,PARACETAMOL,2023-01-12,16.0
STK-005356,FAC-0091,PARACETAMOL,2023-01-13,11.0
STK-005357,FAC-0091,PARACETAMOL,2023-01-14,17.0
STK-005358,FAC-0091,PARACETAMOL,2023-01-15,21.0
STK-005359,FAC-0091,PARACETAMOL,2023-01-16,9.0
STK-005360,FAC-0091,PARACETAMOL,2023-01-17,19.0
STK-005361,FAC-0091,PARACETAMOL,2023-01-18,12.0
STK-005362,FAC-0091,RIF_INH,2023-01-02,1.0
STK-005363,FAC-0091,RIF_INH,2023-01-03,2.0
STK-005364,FAC-0092,EPINEPHRINE,2023-01-01,1.0
STK-005365,FAC-0092,EPINEPHRINE,2023-01-03,1.0
STK-005366,FAC-0092,EPINEPHRINE,2023-01-05,1.0
STK-005367,FAC-0092,EPINEPHRINE,2023-02-27,1.0
STK-005368,FAC-0092,EPINEPHRINE,2023-02-28,3.0
STK-005369,FAC-0092,EPINEPHRINE,2023-03-02,1.0
STK-005370,FAC-0092,EPINEPHRINE,2023-03-04,2.0
STK-005371,FAC-0092,EPINEPHRINE,2023-03-05,1.0
STK-005372,FAC-0092,EPINEPHRINE,2023-03-07,1.0
STK-005373,FAC-0092,EPINEPHRINE,2023-03-08,2.0
STK-005374,FAC-0092,EPINEPHRINE,2023-03-10,1.0
STK-005375,FAC-0092,EPINEPHRINE,2023-05-02,1.0
STK-005376,FAC-0092,EPINEPHRINE,2023-05-04,1.0
STK-005377,FAC-0092,EPINEPHRINE,2023-05-09,1.0
STK-005378,FAC-0092,EPINEPHRINE,2023-06-05,1.0
STK-005379,FAC-0092,EPINEPHRINE,2023-07-21,1.0
STK-005380,FAC-0092,EPINEPHRINE,2023-07-22,1.0
STK-005381,FAC-0092,EPINEPHRINE,2023-07-27,1.0
STK-005382,FAC-0092,EPINEPHRINE,2023-07-28,1.0
STK-005383,FAC-0092,EPINEPHRINE,2023-07-29,1.0
STK-005384,FAC-0092,EPINEPHRINE,2023-07-31,2.0
STK-005385,FAC-0092,EPINEPHRINE,2023-08-22,1.0
STK-005386,FAC-0092,EPINEPHRINE,2023-08-24,2.0
STK-005387,FAC-0092,EPINEPHRINE,2023-08-29,1.0
STK-005388,FAC-0092,EPINEPHRINE,2023-09-03,1.0
STK-005389,FAC-0092,EPINEPHRINE,2023-09-05,1.0
STK-005390,FAC-0092,EPINEPHRINE,2023-09-07,2.0
STK-005391,FAC-0092,EPINEPHRINE,2023-09-10,2.0
STK-005392,FAC-0092,EPINEPHRINE,2023-09-13,1.0
STK-005393,FAC-0092,EPINEPHRINE,2023-09-14,2.0
STK-005394,FAC-0092,EPINEPHRINE,2023-09-15,2.0
STK-005395,FAC-0092,EPINEPHRINE,2023-09-16,1.0
STK-005396,FAC-0092,EPINEPHRINE,2023-11-28,1.0
STK-005397,FAC-0092,EPINEPHRINE,2023-12-01,2.0
STK-005398,FAC-0092,EPINEPHRINE,2023-12-02,2.0
STK-005399,FAC-0092,EPINEPHRINE,2023-12-03,1.0
STK-005400,FAC-0092,EPINEPHRINE,2023-12-04,1.0
STK-005401,FAC-0092,EPINEPHRINE,2023-12-05,1.0
STK-005402,FAC-0092,EPINEPHRINE,2023-12-07,1.0
STK-005403,FAC-0092,EPINEPHRINE,2023-12-08,1.0
STK-005404,FAC-0092,PARACETAMOL,2023-01-01,121.0
STK-005405,FAC-0092,PARACETAMOL,2023-01-02,153.0
STK-005406,FAC-0092,PARACETAMOL,2023-01-03,135.0
STK-005407,FAC-0092,PARACETAMOL,2023-01-04,130.0
STK-005408,FAC-0092,PARACETAMOL,2023-01-05,129.0
STK-005409,FAC-0092,PARACETAMOL,2023-01-06,163.0
STK-005410,FAC-0092,PARACETAMOL,2023-07-26,136.0
STK-005411,FAC-0092,PARACETAMOL,2023-07-27,499.0
STK-005412,FAC-0092,PARACETAMOL,2023-07-28,430.0
STK-005413,FAC-0092,PARACETAMOL,2023-07-29,484.0
STK-005414,FAC-0092,PARACETAMOL,2023-08-10,90.0
STK-005415,FAC-0092,PARACETAMOL,2023-08-11,349.0
STK-005416,FAC-0092,PARACETAMOL,2023-08-12,510.0
STK-005417,FAC-0092,PARACETAMOL,2023-08-13,392.0
STK-005418,FAC-0092,PARACETAMOL,2023-08-14,428.0
STK-005419,FAC-0092,PARACETAMOL,2023-08-15,419.0
STK-005420,FAC-0092,PARACETAMOL,2023-08-16,387.0
STK-005421,FAC-0092,PARACETAMOL,2023-08-17,522.0
STK-005422,FAC-0092,PARACETAMOL,2023-08-18,583.0
STK-005423,FAC-0092,PARACETAMOL,2023-08-19,532.0
STK-005424,FAC-0092,PARACETAMOL,2023-08-20,551.0
STK-005425,FAC-0092,PARACETAMOL,2023-08-21,424.0
STK-005426,FAC-0092,PARACETAMOL,2023-08-22,558.0
STK-005427,FAC-0092,PARACETAMOL,2023-08-23,461.0
STK-005428,FAC-0092,PARACETAMOL,2023-08-24,504.0
STK-005429,FAC-0092,PARACETAMOL,2023-08-25,465.0
STK-005430,FAC-0092,PARACETAMOL,2023-08-26,388.0
STK-005431,FAC-0092,PARACETAMOL,2023-08-27,563.0
STK-005432,FAC-0092,PARACETAMOL,2023-08-28,551.0
STK-005433,FAC-0092,PARACETAMOL,2023-09-08,478.0
STK-005434,FAC-0092,PARACETAMOL,2023-09-09,372.0
STK-005435,FAC-0092,PARACETAMOL,2023-09-10,495.0
STK-005436,FAC-0092,PARACETAMOL,2023-09-11,404.0
STK-005437,FAC-0092,PARACETAMOL,2023-09-12,434.0
STK-005438,FAC-0092,PARACETAMOL,2023-09-13,558.0
STK-005439,FAC-0092,PARACETAMOL,2023-09-14,465.0
STK-005440,FAC-0092,PARACETAMOL,2023-09-15,432.0
STK-005441,FAC-0092,PARACETAMOL,2023-09-16,520.0
STK-005442,FAC-0092,PARACETAMOL,2023-09-17,544.0
STK-005443,FAC-0092,PARACETAMOL,2023-09-18,434.0
STK-005444,FAC-0092,PARACETAMOL,2023-09-19,406.0
STK-005445,FAC-0092,PARACETAMOL,2023-09-20,426.0
STK-005446,FAC-0092,PARACETAMOL,2023-09-21,448.0
STK-005447,FAC-0092,PARACETAMOL,2023-09-22,498.0
STK-005448,FAC-0092,PARACETAMOL,2023-09-23,411.0
STK-005449,FAC-0092,PARACETAMOL,2023-09-24,282.0
STK-005450,FAC-0092,PARACETAMOL,2023-09-25,363.0
STK-005451,FAC-0092,PARACETAMOL,2023-09-26,427.0
STK-005452,FAC-0092,PARACETAMOL,2023-09-27,512.0
STK-005453,FAC-0092,PARACETAMOL,2023-09-28,344.0
STK-005454,FAC-0092,PARACETAMOL,2023-09-29,351.0
STK-005455,FAC-0092,PARACETAMOL,2023-09-30,533.0
STK-005456,FAC-0092,PARACETAMOL,2023-10-13,233.0
STK-005457,FAC-0092,PARACETAMOL,2023-10-14,420.0
STK-005458,FAC-0092,PARACETAMOL,2023-10-15,314.0
STK-005459,FAC-0092,PARACETAMOL,2023-10-16,370.0
STK-005460,FAC-0092,PARACETAMOL,2023-10-17,452.0
STK-005461,FAC-0092,PARACETAMOL,2023-10-18,400.0
STK-005462,FAC-0092,PARACETAMOL,2023-10-19,309.0
STK-005463,FAC-0092,PARACETAMOL,2023-10-20,299.0
STK-005464,FAC-0092,PARACETAMOL,2023-10-21,283.0
STK-005465,FAC-0092,PARACETAMOL,2023-10-22,323.0
STK-005466,FAC-0092,PARACETAMOL,2023-10-23,263.0
STK-005467,FAC-0092,PARACETAMOL,2023-10-24,310.0
STK-005468,FAC-0092,PARACETAMOL,2023-10-25,302.0
STK-005469,FAC-0092,PARACETAMOL,2023-10-26,218.0
STK-005470,FAC-0092,PARACETAMOL,2023-10-27,279.0
STK-005471,FAC-0092,PARACETAMOL,2023-11-18,41.0
STK-005472,FAC-0092,PARACETAMOL,2023-11-19,153.0
STK-005473,FAC-0092,PARACETAMOL,2023-11-20,169.0
STK-005474,FAC-0092,PARACETAMOL,2023-11-21,172.0
STK-005475,FAC-0092,PARACETAMOL,2023-11-22,156.0
STK-005476,FAC-0092,PARACETAMOL,2023-11-23,91.0
STK-005477,FAC-0092,PARACETAMOL,2023-11-24,149.0
STK-005478,FAC-0092,PARACETAMOL,2023-11-25,146.0
STK-005479,FAC-0092,PARACETAMOL,2023-11-26,106.0
STK-005480,FAC-0092,PARACETAMOL,2023-11-27,101.0
STK-005481,FAC-0092,PARACETAMOL,2023-11-28,135.0
STK-005482,FAC-0092,PARACETAMOL,2023-11-29,144.0
STK-005483,FAC-0092,PARACETAMOL,2023-11-30,108.0
STK-005484,FAC-0092,PARACETAMOL,2023-12-01,109.0
STK-005485,FAC-0092,PARACETAMOL,2023-12-02,121.0
STK-005486,FAC-0092,PARACETAMOL,2023-12-03,123.0
STK-005487,FAC-0092,PARACETAMOL,2023-12-04,131.0
STK-005488,FAC-0092,PARACETAMOL,2023-12-05,158.0
STK-005489,FAC-0092,PARACETAMOL,2023-12-06,123.0
STK-005490,FAC-0092,PARACETAMOL,2023-12-07,140.0
STK-005491,FAC-0092,RIF_INH,2023-01-01,6.0
STK-005492,FAC-0092,RIF_INH,2023-01-02,12.0
STK-005493,FAC-0092,RIF_INH,2023-01-03,7.0
STK-005494,FAC-0092,RIF_INH,2023-01-04,10.0
STK-005495,FAC-0092,RIF_INH,2023-01-05,6.0
STK-005496,FAC-0092,RIF_INH,2023-01-06,13.0
STK-005497,FAC-0092,RIF_INH,2023-01-07,13.0
STK-005498,FAC-0092,RIF_INH,2023-01-08,8.0
STK-005499,FAC-0093,PARACETAMOL,2023-01-01,23.0
STK-005500,FAC-0093,PARACETAMOL,2023-01-02,29.0
STK-005501,FAC-0093,PARACETAMOL,2023-01-03,20.0
STK-005502,FAC-0093,PARACETAMOL,2023-01-04,23.0
STK-005503,FAC-0093,PARACETAMOL,2023-01-05,36.0
STK-005504,FAC-0093,PARACETAMOL,2023-01-06,22.0
STK-005505,FAC-0093,PARACETAMOL,2023-01-07,23.0
STK-005506,FAC-0093,PARACETAMOL,2023-01-08,31.0
STK-005507,FAC-0093,PARACETAMOL,2023-01-09,25.0
STK-005508,FAC-0093,PARACETAMOL,2023-01-10,26.0
STK-005509,FAC-0093,PARACETAMOL,2023-01-11,33.0
STK-005510,FAC-0093,PARACETAMOL,2023-01-12,14.0
STK-005511,FAC-0093,PARACETAMOL,2023-01-13,51.0
STK-005512,FAC-0093,PARACETAMOL,2023-01-14,26.0
STK-005513,FAC-0093,PARACETAMOL,2023-01-15,24.0
STK-005514,FAC-0093,PARACETAMOL,2023-01-16,19.0
STK-005515,FAC-0093,PARACETAMOL,2023-01-17,32.0
STK-005516,FAC-0093,PARACETAMOL,2023-01-18,24.0
STK-005517,FAC-0093,RIF_INH,2023-01-02,2.0
STK-005518,FAC-0093,RIF_INH,2023-01-03,4.0
STK-005519,FAC-0093,RIF_INH,2023-01-04,1.0
STK-005520,FAC-0094,RIF_INH,2023-01-01,2.0
STK-005521,FAC-0095,EPINEPHRINE,2023-01-09,1.0
STK-005522,FAC-0095,EPINEPHRINE,2023-01-11,1.0
STK-005523,FAC-0095,EPINEPHRINE,2023-01-13,1.0
